Symbol,PN,Type,Date,Volatility
XLE,86454,QMLE-Trade,2000-7-19,0.0918623
XLE,86454,QMLE-Trade,2000-7-20,0.21354
XLE,86454,QMLE-Trade,2000-7-21,0.170722
XLE,86454,QMLE-Trade,2000-7-24,0.21689
XLE,86454,QMLE-Trade,2000-7-25,0.182454
XLE,86454,QMLE-Trade,2000-7-26,0.068145
XLE,86454,QMLE-Trade,2000-7-27,0.222403
XLE,86454,QMLE-Trade,2000-7-28,0.0783887
XLE,86454,QMLE-Trade,2000-7-31,0.216566
XLE,86454,QMLE-Trade,2000-8-1,0.172409
XLE,86454,QMLE-Trade,2000-8-2,0.122827
XLE,86454,QMLE-Trade,2000-8-3,0.250421
XLE,86454,QMLE-Trade,2000-8-4,0.10152
XLE,86454,QMLE-Trade,2000-8-7,0.0415057
XLE,86454,QMLE-Trade,2000-8-8,0.0344982
XLE,86454,QMLE-Trade,2000-8-9,0.075212
XLE,86454,QMLE-Trade,2000-8-10,0.0976255
XLE,86454,QMLE-Trade,2000-8-11,0.120427
XLE,86454,QMLE-Trade,2000-8-14,0.245154
XLE,86454,QMLE-Trade,2000-8-15,0.10683
XLE,86454,QMLE-Trade,2000-8-16,0.139653
XLE,86454,QMLE-Trade,2000-8-17,0.107961
XLE,86454,QMLE-Trade,2000-8-18,0.218243
XLE,86454,QMLE-Trade,2000-8-21,0.00193477
XLE,86454,QMLE-Trade,2000-8-22,0.0753533
XLE,86454,QMLE-Trade,2000-8-23,0.23806
XLE,86454,QMLE-Trade,2000-8-24,0.2921
XLE,86454,QMLE-Trade,2000-8-25,0.0895879
XLE,86454,QMLE-Trade,2000-8-28,0.437575
XLE,86454,QMLE-Trade,2000-8-29,0.0690928
XLE,86454,QMLE-Trade,2000-8-30,0.180752
XLE,86454,QMLE-Trade,2000-8-31,0.0664958
XLE,86454,QMLE-Trade,2000-9-1,0.171557
XLE,86454,QMLE-Trade,2000-9-5,0.0714542
XLE,86454,QMLE-Trade,2000-9-6,0.138136
XLE,86454,QMLE-Trade,2000-9-7,0.0535065
XLE,86454,QMLE-Trade,2000-9-8,0.299145
XLE,86454,QMLE-Trade,2000-9-11,0.36095
XLE,86454,QMLE-Trade,2000-9-12,0.184088
XLE,86454,QMLE-Trade,2000-9-13,0.0755147
XLE,86454,QMLE-Trade,2000-9-14,0.00918907
XLE,86454,QMLE-Trade,2000-9-15,0.245736
XLE,86454,QMLE-Trade,2000-9-18,0.134307
XLE,86454,QMLE-Trade,2000-9-19,0.225356
XLE,86454,QMLE-Trade,2000-9-20,0.221717
XLE,86454,QMLE-Trade,2000-9-21,0.192231
XLE,86454,QMLE-Trade,2000-9-22,0.408936
XLE,86454,QMLE-Trade,2000-9-25,0.327417
XLE,86454,QMLE-Trade,2000-9-26,0.376792
XLE,86454,QMLE-Trade,2000-9-27,0.193852
XLE,86454,QMLE-Trade,2000-9-28,0.0751629
XLE,86454,QMLE-Trade,2000-9-29,0.105621
XLE,86454,QMLE-Trade,2000-10-2,0.141855
XLE,86454,QMLE-Trade,2000-10-3,0.0305817
XLE,86454,QMLE-Trade,2000-10-4,0.241223
XLE,86454,QMLE-Trade,2000-10-5,0.288152
XLE,86454,QMLE-Trade,2000-10-6,0.258631
XLE,86454,QMLE-Trade,2000-10-9,0.1825
XLE,86454,QMLE-Trade,2000-10-10,0.238874
XLE,86454,QMLE-Trade,2000-10-11,0.229097
XLE,86454,QMLE-Trade,2000-10-12,0.182131
XLE,86454,QMLE-Trade,2000-10-13,0.272223
XLE,86454,QMLE-Trade,2000-10-16,0.0914299
XLE,86454,QMLE-Trade,2000-10-17,0.128791
XLE,86454,QMLE-Trade,2000-10-18,0.241624
XLE,86454,QMLE-Trade,2000-10-19,0.328991
XLE,86454,QMLE-Trade,2000-10-20,0.350742
XLE,86454,QMLE-Trade,2000-10-23,0.209021
XLE,86454,QMLE-Trade,2000-10-24,0.151811
XLE,86454,QMLE-Trade,2000-10-25,0.298893
XLE,86454,QMLE-Trade,2000-10-26,0.205191
XLE,86454,QMLE-Trade,2000-10-27,0.115279
XLE,86454,QMLE-Trade,2000-10-30,0.271187
XLE,86454,QMLE-Trade,2000-10-31,0.218785
XLE,86454,QMLE-Trade,2000-11-1,0.289727
XLE,86454,QMLE-Trade,2000-11-2,0.296593
XLE,86454,QMLE-Trade,2000-11-3,0.0497475
XLE,86454,QMLE-Trade,2000-11-6,0.196912
XLE,86454,QMLE-Trade,2000-11-7,0.166402
XLE,86454,QMLE-Trade,2000-11-8,0.0706753
XLE,86454,QMLE-Trade,2000-11-9,0.233408
XLE,86454,QMLE-Trade,2000-11-10,0.00263298
XLE,86454,QMLE-Trade,2000-11-13,0.237068
XLE,86454,QMLE-Trade,2000-11-14,0.194639
XLE,86454,QMLE-Trade,2000-11-15,0.175093
XLE,86454,QMLE-Trade,2000-11-16,0.183111
XLE,86454,QMLE-Trade,2000-11-17,0.0321779
XLE,86454,QMLE-Trade,2000-11-20,0.131095
XLE,86454,QMLE-Trade,2000-11-21,0.226091
XLE,86454,QMLE-Trade,2000-11-22,0.109999
XLE,86454,QMLE-Trade,2000-11-24,0.0681572
XLE,86454,QMLE-Trade,2000-11-27,0.0708124
XLE,86454,QMLE-Trade,2000-11-28,0.189913
XLE,86454,QMLE-Trade,2000-11-29,0.475907
XLE,86454,QMLE-Trade,2000-11-30,0.464151
XLE,86454,QMLE-Trade,2000-12-1,0.283919
XLE,86454,QMLE-Trade,2000-12-4,0.0309481
XLE,86454,QMLE-Trade,2000-12-5,0.193224
XLE,86454,QMLE-Trade,2000-12-6,0.295916
XLE,86454,QMLE-Trade,2000-12-7,0.0676363
XLE,86454,QMLE-Trade,2000-12-8,0.290131
XLE,86454,QMLE-Trade,2000-12-11,0.0787666
XLE,86454,QMLE-Trade,2000-12-12,0.0679211
XLE,86454,QMLE-Trade,2000-12-13,0.0441417
XLE,86454,QMLE-Trade,2000-12-14,0.25618
XLE,86454,QMLE-Trade,2000-12-15,0.0919827
XLE,86454,QMLE-Trade,2000-12-18,0.28273
XLE,86454,QMLE-Trade,2000-12-19,0.242438
XLE,86454,QMLE-Trade,2000-12-20,0.115237
XLE,86454,QMLE-Trade,2000-12-21,0.0340131
XLE,86454,QMLE-Trade,2000-12-22,0.133484
